name,model,type,price,year,distance,drive,transmission,engine,color,city,owners,isActive
Kia,Cerato,Седан,4500,2006,223.0,Передній,Автомат,2 л;Газ / Бензин,Сірий,Київ,2,true
Kia,Cerato,Седан,4500,2006,206.0,,Ручна / Механіка,2 л;Газ / Бензин,Бежевий,Краматорськ,,true
Kia,Cerato,Хетчбек,4500,2006,234.0,Передній,Ручна / Механіка,1.6 л;Бензин,Червоний,Львів,2,true
Kia,Cerato,Седан,4500,2005,250.0,,Ручна / Механіка,1.6 л;Газ / Бензин,Чорний,Кам'янець-Подільський,2,true
Kia,Picanto,Хетчбек,4500,2008,168.0,,Ручна / Механіка,1.1 л;Бензин,Синій,Львів,3,true
Kia,Joice,Мінівен,4500,2000,280.0,,,2 л;Газ / Бензин,Зелений,Полтава,2,true
Kia,Carens,Унiверсал,4500,2004,245.0,Передній,Ручна / Механіка,2 л;Дизель,Чорний,Львів,1,true
Kia,Cerato,Седан,4500,2007,302.0,Передній,Ручна / Механіка,1.6 л (122 к.с. / 90 кВт);Газ / Бензин,Чорний,Чернігів,4,true
Kia,Cerato,Седан,4500,2005,206.0,Передній,Ручна / Механіка,1.6 л (115 к.с. / 85 кВт);Бензин,Сірий,Чаплинка,2,true
Kia,Joice,Унiверсал,4500,2002,200.0,Передній,Ручна / Механіка,2 л;Бензин,Жовтий,Київ,,true
